filename,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
045.png,1,0.0,0.0,0.0,10.493668,7.5659227,0.0,0.0,7.225129,0.0,0.0,0.0,0.0,0.0,0.0,19.836218,0.0,17.931477,0.0,17.366999,0.0,0.9958414,0.0,0.0,0.0,26.136385,0.0,7.953282,0.0,0.0,0.0,0.0,1.1361352,0.0,16.53042,17.291464,0.0,0.0,0.0,10.462963,0.0,0.0,0.0,0.0,0.0,0.0,14.475344,0.0,11.187717,15.726129,8.589646,13.156046,8.839136,0.0,0.0,15.380875,0.32802743,0.0,0.0,0.0,0.0,0.0,14.975055,0.0,17.060347,0.40309387,0.0,0.0,9.11207,0.0,5.018165,2.0992498,13.8876705,9.399617,0.0,0.0,17.453434,0.0,20.764547,0.0,10.980752,0.0,0.0,0.0,21.042074,24.064888,3.9755666,2.7167513,0.0,0.0,0.0,3.014476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.993435,0.0,4.6184764,0.0,0.9390497,0.0,19.897173,0.5369712,0.0,21.329475,0.3924595,5.7307925,0.0,7.8652573,1.2106951,0.0,0.0,0.0,0.0,0.0,15.422675,0.0,0.0,0.0,0.0,0.0,0.0,4.853654,0.0,0.0
046.png,1,0.0,0.0,0.0,5.7872915,4.1762805,0.0,0.0,4.2412457,0.0,0.0,0.0,0.0,0.0,0.0,11.208376,0.0,9.460704,0.0,9.038593,0.27813613,0.8641596,0.0,0.0,0.0,13.956535,0.0,4.268843,0.0,0.0,0.0,0.0,1.5426526,0.0,9.509736,9.978096,0.0,0.0,0.0,4.849985,0.0,0.0,0.0,0.0,0.0,0.0,7.1711884,0.0,6.523706,9.345313,4.9862413,7.008492,4.6672125,0.0,0.0,8.954439,0.7255418,0.0,0.0,0.0,0.0,0.0,8.6786175,0.0,9.131981,0.13276176,0.0,0.0,4.950851,0.0,3.7402775,1.5163786,7.6131616,5.1097164,0.0,0.0,10.254894,0.0,11.618645,0.0,5.5803046,0.0,0.0,0.0,11.172415,12.438469,2.7111206,1.5531107,0.0,0.0,0.0,1.5989027,0.0,0.0,0.0,0.0,0.09978299,0.0,0.0,2.804644,0.0,2.6850085,0.0,0.0,0.0,10.872642,0.49550644,0.0,11.480274,0.4304603,3.187094,0.0,3.7934544,0.6563318,0.0,0.0,0.0,0.0,0.0,8.808451,0.0,0.0,0.0,0.0,0.0,0.0,2.7481792,0.0,0.0
047.png,1,0.0,0.0,0.0,13.869856,10.021463,0.0,0.0,9.679902,0.0,0.0,0.0,0.0,0.0,0.0,25.666016,0.0,22.736115,0.0,22.113981,0.34189034,1.3884827,0.0,0.0,0.0,33.708874,0.0,10.635099,0.0,0.0,0.0,0.0,1.6534327,0.0,21.28342,22.361568,0.0,0.0,0.0,12.97295,0.0,0.0,0.0,0.0,0.0,0.0,18.377003,0.0,14.720902,20.533497,11.038313,17.132769,11.039411,0.0,0.0,20.03922,0.2825107,0.0,0.0,0.0,0.0,0.0,19.8537,0.0,21.459276,0.5689788,0.0,0.0,12.311077,0.0,6.9357324,2.987224,18.034063,12.140359,0.0,0.0,22.91951,0.0,26.808163,0.0,14.082928,0.0,0.0,0.0,27.233805,30.90644,5.32529,3.509996,0.0,0.0,0.0,3.789928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559793,0.0,6.002171,0.0,1.4689903,0.0,25.643847,0.33678254,0.0,27.594448,0.71076834,7.9043474,0.0,10.483454,1.432251,0.0,0.0,0.0,0.0,0.0,19.89412,0.0,0.0,0.0,0.0,0.0,0.0,6.1978703,0.0,0.0
048.png,1,0.0,0.0,0.0,16.487108,11.374661,0.0,0.0,10.679843,0.0,0.0,0.0,0.0,0.0,0.0,28.71521,0.0,26.567818,0.0,24.488401,0.16234732,1.5003885,0.0,0.0,0.0,38.659252,0.0,12.417832,0.0,0.0,0.0,0.0,0.68556476,0.0,24.012564,24.910055,0.0,0.0,0.0,14.966443,0.0,0.0,0.0,0.0,0.0,0.0,20.255678,0.0,15.560821,22.275671,12.556635,20.155157,12.74662,0.0,0.0,22.865358,0.0,0.0,0.0,0.0,0.0,0.0,22.09741,0.0,24.847765,0.28950697,0.0,0.0,14.979804,0.0,6.830389,2.923222,20.846497,14.205163,0.0,0.0,26.227947,0.0,30.40688,0.0,16.65449,0.0,0.0,0.0,30.776995,35.576225,5.3997045,4.17754,0.0,0.0,0.0,4.1787834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9360666,0.0,6.5673895,0.0,1.3477879,0.0,28.508457,0.97710145,0.0,31.137352,0.78239834,8.508778,0.0,12.200031,1.3290989,0.0,0.0,0.0,0.0,0.0,21.963457,0.0,0.0,0.0,0.0,0.0,0.0,7.597488,0.0,0.0
049.png,1,0.0,0.0,0.0,9.417145,6.3421216,0.0,0.0,5.727472,0.0,0.0,0.0,0.0,0.0,0.0,15.672832,0.0,14.566657,0.0,12.784245,0.52819836,0.98354936,0.0,0.0,0.0,21.43902,0.0,6.829864,0.0,0.0,0.0,0.0,0.6101987,0.0,13.6266365,13.643629,0.0,0.0,0.0,7.658255,0.0,0.0,0.0,0.0,0.0,0.0,10.632453,0.0,8.693144,12.53746,6.875413,11.278621,6.922914,0.0,0.0,12.933762,0.0,0.0,0.0,0.0,0.0,0.0,12.394829,0.0,13.988629,0.038675517,0.0,0.0,8.738989,0.0,3.9400632,1.5718551,12.074064,8.512618,0.0,0.0,14.659862,0.0,17.159796,0.0,9.503803,0.0,0.0,0.0,16.439867,19.689188,2.8397799,2.599222,0.0,0.0,0.0,2.4430513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6660047,0.0,3.5224943,0.0,0.028480547,0.0,15.20026,0.8085538,0.0,16.897844,0.35797125,4.65033,0.0,6.2927876,0.366094,0.0,0.0,0.0,0.0,0.0,11.890653,0.0,0.0,0.0,0.0,0.0,0.0,4.5083222,0.0,0.0
050.png,1,0.0,0.0,0.0,16.436985,11.630682,0.0,0.0,11.801013,0.0,0.0,0.0,0.0,0.0,0.0,30.663177,0.0,28.074192,0.0,26.584501,0.25560856,1.3929093,0.0,0.0,0.0,40.53106,0.0,12.697191,0.0,0.0,0.0,0.0,1.3298243,0.0,25.380692,26.785265,0.0,0.0,0.0,15.937193,0.0,0.0,0.0,0.0,0.0,0.0,21.912745,0.0,16.857956,24.05243,13.01601,20.980843,13.207455,0.0,0.0,24.323563,0.0,0.0,0.0,0.0,0.0,0.0,23.2685,0.0,25.785135,0.9993705,0.0,0.0,15.569297,0.0,7.4342318,3.0682578,21.415096,15.176723,0.0,0.0,27.481844,0.0,31.94829,0.0,16.921589,0.0,0.0,0.0,32.783546,37.260902,6.1912255,5.059043,0.0,0.0,0.0,4.694425,0.0,0.0,0.0,0.0,0.248269,0.0,0.0,8.055597,0.0,7.2158074,0.0,1.624095,0.0,30.317997,0.6294857,0.0,32.832012,0.4440819,9.687755,0.0,12.741524,1.9148991,0.0,0.0,0.0,0.0,0.0,24.103374,0.0,0.0,0.0,0.0,0.0,0.0,7.3298817,0.0,0.0
051.png,1,0.0,0.0,0.0,4.343774,3.2084749,0.0,0.0,2.486523,0.0,0.0,0.0,0.0,0.0,0.0,7.709057,0.0,7.4288216,0.0,6.69043,0.09214974,0.84140104,0.0,0.0,0.0,10.694121,0.0,3.223287,0.0,0.0,0.0,0.0,0.45233518,0.0,7.240211,6.9273915,0.0,0.0,0.0,3.471775,0.0,0.0,0.0,0.0,0.0,0.0,5.004836,0.0,4.033543,7.1285324,3.742297,5.472048,3.6346133,0.0,0.0,6.3145585,0.13276547,0.0,0.0,0.0,0.0,0.0,6.148087,0.0,6.7694173,0.0,0.0,0.0,3.7823565,0.0,2.2019346,1.0057478,5.832055,4.320422,0.0,0.0,7.3053,0.0,8.926563,0.0,4.06078,0.0,0.0,0.0,8.435703,9.392,1.5714258,1.1347661,0.0,0.0,0.0,0.8683037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443075,0.0,2.1324215,0.0,0.0,0.0,7.5853767,0.9209922,0.0,8.253427,0.0,2.068848,0.0,2.6830206,0.2736603,0.0,0.0,0.0,0.0,0.0,6.266154,0.0,0.0,0.0,0.0,0.0,0.0,2.173972,0.0,0.0
052.png,1,0.0,0.0,0.0,5.0630407,3.2019465,0.0,0.0,2.914462,0.0,0.0,0.0,0.0,0.0,0.0,8.986912,0.0,7.517633,0.0,6.9004087,0.59425867,0.44993028,0.0,0.0,0.0,11.302427,0.0,3.6164196,0.0,0.0,0.0,0.0,0.8985593,0.0,8.111851,8.031889,0.0,0.0,0.0,4.3410206,0.0,0.0,0.0,0.0,0.0,0.0,6.1356487,0.0,4.7404943,6.9509487,3.9116106,6.1145587,3.80467,0.0,0.0,7.0681643,0.11616331,0.0,0.0,0.0,0.0,0.0,6.4101477,0.0,7.847954,0.0,0.0,0.0,4.107168,0.0,2.741276,0.8955562,6.1185217,4.408908,0.0,0.0,8.424638,0.0,9.40179,0.0,5.1653066,0.0,0.0,0.0,8.345514,10.767057,1.6348097,1.547359,0.0,0.0,0.0,1.1056831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7032645,0.0,1.7567533,0.0,0.0,0.0,8.478498,0.58732396,0.0,9.10186,0.42270803,2.5804143,0.0,2.82883,0.2649265,0.0,0.0,0.0,0.0,0.0,6.548441,0.0,0.0,0.0,0.0,0.0,0.0,2.1155279,0.0,0.0
053.png,1,0.0,0.0,0.0,1.0214834,1.3696064,0.0,0.0,1.0357071,0.0,0.0,0.0,0.0,0.0,0.0,3.2108827,0.0,2.3370693,0.0,2.6510928,0.5319257,0.66057396,0.0,0.0,0.0,3.6362507,0.0,0.7274999,0.0,0.0,0.0,0.0,0.4587514,0.0,2.7768054,3.0932205,0.0,0.0,0.0,1.2065717,0.0,0.0,0.0,0.0,0.0,0.0,2.2445629,0.0,1.2555372,2.8569827,1.2332754,1.4532161,1.2878158,0.025875468,0.0,3.0438714,0.0,0.0,0.0,0.0,0.0,0.0,2.3341305,0.0,2.529189,0.0,0.0,0.0,0.8678978,0.0,1.4073715,0.030413944,1.8814789,1.720331,0.0,0.0,3.0923102,0.0,3.6126454,0.0,1.7525884,0.0,0.0,0.0,2.654866,3.4002404,1.0560585,0.75355035,0.0,0.0,0.0,0.5974206,0.0,0.0,0.0015900224,0.0,0.051341876,0.0,0.0,0.83679175,0.0,0.64693666,0.0,0.0,0.0,3.0034018,0.19998108,0.0,2.820041,0.022887398,1.1481949,0.0,0.50260323,0.14189774,0.0,0.0,0.0,0.0,0.0,2.699284,0.0,0.0,0.0,0.0,0.0,0.0,0.46191964,0.0,0.0
054.png,1,0.0,0.0,0.0,4.075914,3.1288013,0.0,0.0,2.527092,0.0,0.0,0.0,0.0,0.0,0.0,7.711944,0.0,6.487955,0.0,5.715457,0.7394772,0.9338038,0.0,0.0,0.0,9.213423,0.0,2.921151,0.0,0.0,0.0,0.0,0.7709051,0.0,6.510469,6.3069954,0.0,0.0,0.0,3.0970426,0.0,0.0,0.0,0.0,0.0,0.0,4.763589,0.0,3.6559088,6.1613364,3.3778625,4.970942,3.1710346,0.0,0.0,6.2801914,0.0,0.0,0.0,0.0,0.0,0.0,5.716521,0.0,6.361259,0.16903728,0.0,0.0,3.5614092,0.0,2.0491557,0.53618586,5.198226,4.1001463,0.0,0.0,7.1357546,0.0,8.311996,0.0,4.091952,0.0,0.0,0.0,7.040938,8.638283,1.6538849,1.2857642,0.0,0.0,0.0,1.130134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.751328,0.0,1.8626484,0.0,0.0,0.0,6.873375,0.44112012,0.0,7.4063573,0.28443518,2.1101735,0.0,2.3026462,0.27728733,0.0,0.0,0.0,0.0,0.0,5.986902,0.0,0.0,0.0,0.0,0.0,0.0,1.8984755,0.0,0.0
055.png,1,0.0,0.0,0.0,8.674973,6.472675,0.0,0.0,5.5955124,0.0,0.0,0.0,0.0,0.0,0.0,15.7330065,0.0,13.879096,0.0,12.847624,0.54786485,1.2604202,0.0,0.0,0.0,20.324043,0.0,6.610306,0.0,0.0,0.0,0.0,0.59957314,0.0,13.006731,13.025757,0.0,0.0,0.0,7.4839735,0.0,0.0,0.0,0.0,0.0,0.0,10.772708,0.0,8.341993,12.333376,6.9606667,10.485136,6.7006545,0.0,0.0,12.642916,0.0,0.0,0.0,0.0,0.0,0.0,12.237334,0.0,13.342572,0.14593288,0.0,0.0,8.062462,0.0,3.7943287,1.5057405,11.139811,8.0083,0.0,0.0,14.399083,0.0,16.68068,0.0,9.102282,0.0,0.0,0.0,16.029913,18.64779,3.297654,2.2552283,0.0,0.0,0.0,2.578524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0019584,0.0,3.8118923,0.0,0.39060262,0.0,14.923943,0.074787244,0.0,16.66719,0.50525606,4.596124,0.0,6.1855755,0.67398125,0.0,0.0,0.0,0.0,0.0,11.999402,0.0,0.0,0.0,0.0,0.0,0.0,4.086772,0.0,0.0
056.png,1,0.0,0.0,0.0,9.667965,6.4959483,0.0,0.0,6.477415,0.0,0.0,0.0,0.0,0.0,0.0,17.089989,0.0,15.69833,0.0,14.7364645,0.0,0.9646941,0.0,0.0,0.0,22.754232,0.0,7.0919614,0.0,0.0,0.0,0.0,0.36907193,0.0,14.178413,14.775135,0.0,0.0,0.0,8.6948,0.0,0.0,0.0,0.0,0.0,0.0,11.57958,0.0,9.075183,13.836583,7.9777064,11.687064,7.7337394,0.0,0.0,13.678132,0.017908748,0.0,0.0,0.0,0.0,0.0,13.680577,0.0,14.735351,0.0,0.0,0.0,8.295721,0.0,4.22132,2.1152444,12.127188,8.254172,0.0,0.0,15.813775,0.0,18.069338,0.0,9.277279,0.0,0.0,0.0,18.324404,20.967073,3.4979649,2.2474606,0.0,0.0,0.0,2.532921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.599582,0.0,3.8267264,0.0,0.42968848,0.0,16.61345,0.5641792,0.0,18.60262,0.6654901,4.695382,0.0,6.8074265,1.0044367,0.0,0.0,0.0,0.0,0.0,13.338955,0.0,0.0,0.0,0.0,0.0,0.0,4.702505,0.0,0.0
057.png,1,0.0,0.0,0.0,25.559212,17.504324,0.0,0.0,18.050367,0.0,0.0,0.0,0.0,0.0,0.0,46.413395,0.0,43.032375,0.0,41.3792,0.0,1.3825542,0.0,0.0,0.0,62.460518,0.0,19.005697,0.0,0.0,0.0,0.0,2.0486004,0.0,39.120926,40.766975,0.0,0.0,0.0,23.935526,0.0,0.0,0.0,0.0,0.0,0.0,33.17705,0.0,26.40654,37.170593,20.135506,32.023785,20.811232,0.0,0.0,36.278763,0.25802606,0.0,0.0,0.0,0.0,0.0,35.27873,0.0,39.31331,1.4530718,0.0,0.0,23.988682,0.0,11.652674,4.519079,32.785446,22.382841,0.0,0.0,42.605846,0.0,48.468147,0.0,25.867981,0.0,0.0,0.0,50.31453,57.2901,8.993127,6.9547815,0.0,0.0,0.0,7.2018776,0.0,0.0,0.0,0.0,0.42216557,0.0,0.0,11.740717,0.0,11.038413,0.0,2.4817305,0.0,46.76356,1.1085104,0.0,50.92635,0.727834,14.591053,0.0,19.968317,2.6822944,0.0,0.0,0.0,0.0,0.0,37.55491,0.0,0.0,0.0,0.0,0.0,0.0,11.959947,0.0,0.0
058.png,1,0.0,0.0,0.0,20.092405,14.015574,0.0,0.0,14.035763,0.0,0.0,0.0,0.0,0.0,0.0,36.79416,0.0,34.259304,0.0,33.159084,0.0,1.4310007,0.0,0.0,0.0,49.687424,0.0,15.354621,0.0,0.0,0.0,0.0,1.4216045,0.0,30.948792,31.874336,0.0,0.0,0.0,19.587812,0.0,0.0,0.0,0.0,0.0,0.0,26.739023,0.0,21.013252,29.64778,15.87724,25.135834,16.851112,0.0,0.0,28.886892,0.23211521,0.0,0.0,0.0,0.0,0.0,28.351164,0.0,31.222445,1.2017022,0.0,0.0,18.909016,0.0,9.003687,3.7592316,26.151516,18.050318,0.0,0.0,33.48827,0.0,38.81681,0.0,20.869537,0.0,0.0,0.0,40.158905,45.336967,7.329888,5.481083,0.0,0.0,0.0,5.790761,0.0,0.0,0.0,0.0,0.11782567,0.0,0.0,9.708347,0.0,9.003865,0.0,2.437272,0.0,37.216835,0.6657089,0.0,40.849274,0.5503532,11.559533,0.0,15.983885,2.2376125,0.0,0.0,0.0,0.0,0.0,29.788162,0.0,0.0,0.0,0.0,0.0,0.0,9.245282,0.0,0.0
059.png,1,0.0,0.0,0.0,14.291116,9.709513,0.0,0.0,10.071708,0.0,0.0,0.0,0.0,0.0,0.0,27.286472,0.0,24.582436,0.0,23.811333,0.0,0.78021085,0.0,0.0,0.0,35.63277,0.0,11.013736,0.0,0.0,0.0,0.0,1.7906438,0.0,22.523209,23.947666,0.0,0.0,0.0,14.041641,0.0,0.0,0.0,0.0,0.0,0.0,19.560064,0.0,15.166382,21.462778,11.652366,18.21297,12.116846,0.0,0.0,21.125341,0.68104357,0.0,0.0,0.0,0.0,0.0,20.219267,0.0,22.597239,0.5622102,0.0,0.0,12.827932,0.0,7.1923623,3.2543268,18.599703,12.824016,0.0,0.0,24.182636,0.0,28.088566,0.0,14.625374,0.0,0.0,0.0,28.944002,32.523155,5.3603806,4.0848017,0.0,0.0,0.0,4.0661726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7352057,0.0,6.225668,0.0,1.0794334,0.0,27.410748,0.64228165,0.0,29.448475,0.6711361,8.30186,0.0,10.75139,1.4104744,0.0,0.0,0.0,0.0,0.0,21.161436,0.0,0.0,0.0,0.0,0.0,0.0,6.6431346,0.0,0.0
060.png,1,0.0,0.0,0.0,8.902339,6.4036794,0.0,0.0,6.358419,0.0,0.0,0.0,0.0,0.0,0.0,17.02996,0.0,15.285268,0.0,14.786248,0.1363486,0.7600287,0.0,0.0,0.0,21.931055,0.0,7.0671573,0.0,0.0,0.0,0.0,1.1068769,0.0,14.564491,15.0326805,0.0,0.0,0.0,8.482461,0.0,0.0,0.0,0.0,0.0,0.0,12.064052,0.0,9.667671,13.856036,7.6205735,11.367751,7.3395724,0.0,0.0,13.481255,0.3784296,0.0,0.0,0.0,0.0,0.0,12.736394,0.0,14.102973,0.42049113,0.0,0.0,7.8941827,0.0,4.7254634,2.1074517,11.759911,8.035586,0.0,0.0,15.461869,0.0,17.72071,0.0,9.1142435,0.0,0.0,0.0,17.519611,20.246256,3.8120384,2.4831374,0.0,0.0,0.0,2.4405975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5704246,0.0,3.9342399,0.0,0.26871923,0.0,17.063828,0.3855339,0.0,18.088867,0.32708928,4.9976707,0.0,6.400629,1.1452038,0.0,0.0,0.0,0.0,0.0,13.466546,0.0,0.0,0.0,0.0,0.0,0.0,3.877105,0.0,0.0
061.png,1,0.0,0.0,0.0,17.432713,12.636599,0.0,0.0,11.675503,0.0,0.0,0.0,0.0,0.0,0.0,31.76928,0.0,29.478302,0.0,27.6255,0.0,1.4931841,0.0,0.0,0.0,42.709465,0.0,13.301685,0.0,0.0,0.0,0.0,1.134535,0.0,25.95858,27.306057,0.0,0.0,0.0,16.865492,0.0,0.0,0.0,0.0,0.0,0.0,22.901909,0.0,17.598333,25.084608,13.798367,22.28949,13.878084,0.0,0.0,25.156551,0.0,0.0,0.0,0.0,0.0,0.0,24.414955,0.0,27.288862,0.6285161,0.0,0.0,16.242283,0.0,7.480185,3.4046059,22.726917,15.688205,0.0,0.0,28.713373,0.0,33.402878,0.0,18.073343,0.0,0.0,0.0,34.24176,38.887314,6.5838633,4.6675158,0.0,0.0,0.0,5.079478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.548429,0.0,7.550526,0.0,1.5048113,0.0,31.398014,0.4477795,0.0,34.32019,0.5033979,9.587669,0.0,13.707666,1.5987977,0.0,0.0,0.0,0.0,0.0,24.81899,0.0,0.0,0.0,0.0,0.0,0.0,8.101183,0.0,0.0
062.png,1,0.0,0.0,0.0,15.958163,11.213998,0.0,0.0,10.8361845,0.0,0.0,0.0,0.0,0.0,0.0,28.535715,0.0,26.102396,0.0,24.43017,0.41838145,1.5445398,0.0,0.0,0.0,38.33502,0.0,12.158687,0.0,0.0,0.0,0.0,0.5002363,0.0,23.984518,24.732311,0.0,0.0,0.0,14.658638,0.0,0.0,0.0,0.0,0.0,0.0,19.897207,0.0,15.677778,22.473337,12.228871,19.69688,12.452283,0.0,0.0,22.125214,0.0,0.0,0.0,0.0,0.0,0.0,21.754404,0.0,24.577597,0.5276445,0.0,0.0,14.481232,0.0,6.9130354,2.8886557,20.534832,14.110299,0.0,0.0,26.011768,0.0,30.194382,0.0,16.43732,0.0,0.0,0.0,30.511414,35.276363,5.2776284,4.1139107,0.0,0.0,0.0,3.9556725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04091,0.0,6.438389,0.0,1.262764,0.0,28.136223,1.128903,0.0,30.832645,0.33434656,8.43402,0.0,11.824744,1.3853928,0.0,0.0,0.0,0.0,0.0,22.017988,0.0,0.0,0.0,0.0,0.0,0.0,7.288866,0.0,0.0
063.png,1,0.0,0.0,0.0,9.785955,6.7940116,0.0,0.0,6.4297223,0.0,0.0,0.0,0.0,0.0,0.0,17.177866,0.0,15.620551,0.0,14.646399,0.04832566,1.2019156,0.0,0.0,0.0,22.935108,0.0,7.2069116,0.0,0.0,0.0,0.0,0.5036296,0.0,14.523141,14.851255,0.0,0.0,0.0,8.71013,0.0,0.0,0.0,0.0,0.0,0.0,12.329691,0.0,9.246525,13.728024,7.9043927,11.898797,7.5610094,0.0,0.0,13.27262,0.009825166,0.0,0.0,0.0,0.0,0.0,13.523072,0.0,14.855531,0.0,0.0,0.0,8.499607,0.0,4.1735926,1.9969246,12.401403,8.559776,0.0,0.0,15.468374,0.0,18.238567,0.0,9.686769,0.0,0.0,0.0,18.333025,21.350016,3.4560978,2.1392057,0.0,0.0,0.0,2.5224786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.902579,0.0,3.8063745,0.0,0.83187294,0.0,16.956793,0.6564218,0.0,18.392841,0.38653818,4.7157927,0.0,7.0729074,1.0498707,0.0,0.0,0.0,0.0,0.0,13.031817,0.0,0.0,0.0,0.0,0.0,0.0,4.520262,0.0,0.0
064.png,1,0.0,0.0,0.0,26.786058,18.775465,0.0,0.0,18.109959,0.0,0.0,0.0,0.0,0.0,0.0,47.5639,0.0,44.45296,0.0,42.401073,0.0,2.3573613,0.0,0.0,0.0,64.95643,0.0,19.946331,0.0,0.0,0.0,0.0,1.2706822,0.0,40.08795,41.423317,0.0,0.0,0.0,25.130257,0.0,0.0,0.0,0.0,0.0,0.0,34.4712,0.0,27.381744,37.96908,20.614147,33.19001,21.639572,0.0,0.0,37.37263,0.0,0.0,0.0,0.0,0.0,0.0,36.954395,0.0,41.070057,1.1704203,0.0,0.0,25.482086,0.0,11.258742,4.393505,34.72892,23.306791,0.0,0.0,44.294277,0.0,50.55108,0.0,27.616629,0.0,0.0,0.0,52.004513,59.642097,9.262035,6.9294543,0.0,0.0,0.0,7.1311946,0.0,0.0,0.0,0.0,0.14695899,0.0,0.0,12.708236,0.0,11.435643,0.0,2.7260485,0.0,47.92104,1.0733377,0.0,52.627068,0.21028008,14.698959,0.0,21.283648,2.6974835,0.0,0.0,0.0,0.0,0.0,38.256393,0.0,0.0,0.0,0.0,0.0,0.0,12.477497,0.0,0.0
065.png,1,0.0,0.0,0.0,33.869133,24.462833,0.0,0.0,23.072275,0.0,0.0,0.0,0.0,0.0,0.0,61.319794,0.0,56.77772,0.0,54.921425,0.0,2.2732065,0.0,0.0,0.0,83.24342,0.0,25.952106,0.0,0.0,0.0,0.0,2.2800562,0.0,51.814053,53.582607,0.0,0.0,0.0,32.73914,0.0,0.0,0.0,0.0,0.0,0.0,43.844566,0.0,35.169544,49.217007,26.493935,43.22885,27.567097,0.0,0.0,48.59215,0.012046751,0.0,0.0,0.0,0.0,0.0,46.900497,0.0,52.449238,2.0917544,0.0,0.0,32.667007,0.0,14.916205,5.5732303,44.430923,29.422117,0.0,0.0,56.961006,0.0,64.30471,0.0,34.82108,0.0,0.0,0.0,66.932434,76.53318,12.321702,9.578422,0.0,0.0,0.0,8.998041,0.0,0.0,0.0,0.0,0.63796014,0.0,0.0,15.913006,0.0,14.809587,0.0,3.5061178,0.0,61.464474,0.80336154,0.0,67.24988,0.56499135,19.530155,0.0,27.053738,3.2862463,0.0,0.0,0.0,0.0,0.0,49.51299,0.0,0.0,0.0,0.0,0.0,0.0,14.887583,0.0,0.0
066.png,1,0.0,0.0,0.0,13.334751,8.877067,0.0,0.0,8.80386,0.0,0.0,0.0,0.0,0.0,0.0,22.71564,0.0,21.566963,0.0,20.02425,0.0327822,1.194398,0.0,0.0,0.0,31.205322,0.0,9.953234,0.0,0.0,0.0,0.0,0.5426778,0.0,19.615295,19.803669,0.0,0.0,0.0,12.424734,0.0,0.0,0.0,0.0,0.0,0.0,16.809792,0.0,12.273148,18.37749,10.066624,16.146727,9.967638,0.0,0.0,18.530655,0.0,0.0,0.0,0.0,0.0,0.0,17.966871,0.0,20.02062,0.28949377,0.0,0.0,12.588989,0.0,4.6844697,2.1207793,16.945505,12.20795,0.0,0.0,20.674572,0.0,24.031614,0.0,13.22688,0.0,0.0,0.0,25.274649,28.80218,4.613709,3.764566,0.0,0.0,0.0,3.663049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9244204,0.0,5.3626075,0.0,1.735549,0.0,22.703098,0.30086896,0.0,25.330921,0.615922,7.22509,0.0,9.545796,1.3557602,0.0,0.0,0.0,0.0,0.0,18.232597,0.0,0.0,0.0,0.0,0.0,0.0,5.96464,0.0,0.0
067.png,1,0.0,0.0,0.0,23.7264,16.561625,0.0,0.0,16.522875,0.0,0.0,0.0,0.0,0.0,0.0,43.342678,0.0,40.14209,0.0,38.592937,0.043666605,1.4186431,0.0,0.0,0.0,58.21328,0.0,18.012047,0.0,0.0,0.0,0.0,1.1231254,0.0,36.150322,38.268528,0.0,0.0,0.0,23.337626,0.0,0.0,0.0,0.0,0.0,0.0,31.407114,0.0,23.965225,34.225136,18.692474,30.014368,19.16746,0.0,0.0,34.021645,0.0,0.0,0.0,0.0,0.0,0.0,32.735023,0.0,36.976498,1.0292037,0.0,0.0,21.784807,0.0,10.242817,4.2662444,30.958607,21.026293,0.0,0.0,39.530193,0.0,45.378384,0.0,24.298653,0.0,0.0,0.0,46.992516,53.898468,8.554499,6.8685284,0.0,0.0,0.0,6.3988824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.324081,0.0,9.907203,0.0,2.1558104,0.0,43.0774,1.0249928,0.0,47.19716,0.55442864,13.348977,0.0,18.428713,2.5601137,0.0,0.0,0.0,0.0,0.0,34.36096,0.0,0.0,0.0,0.0,0.0,0.0,10.938635,0.0,0.0
